,Year,Mileage,Engine,Power,Seats,Price,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol
4901,2016,42,1196.0,86.8,5.0,7377,0,0,0,1
4902,2018,57,1248.0,88.5,5.0,12763,0,1,0,0
4903,2015,44,1461.0,108.45,5.0,12154,0,1,0,0
4904,2016,49,1396.0,88.73,5.0,10572,0,1,0,0
4905,2010,36,1390.0,75,5.0,2281,0,0,0,1
4906,2006,41,1497.0,78,5.0,2357,0,0,0,1
4907,2010,36,1196.0,70,5.0,4183,0,0,0,1
4908,2014,30,1598.0,102.53,5.0,6465,0,0,0,1
4909,2015,47,1197.0,78.9,5.0,4335,0,0,0,1
4910,2019,30,1999.0,148.31,7.0,85401,0,1,0,0
4911,2009,22,1984.0,208,5.0,15212,0,0,0,1
4912,2003,26,1298.0,83.1,8.0,1901,0,0,0,1
4913,2017,62,1248.0,74,5.0,11409,0,1,0,0
4914,2015,40,1968.0,174.33,5.0,39262,0,1,0,0
4915,2014,38,1198.0,74,5.0,6541,0,0,0,1
4916,2010,27,2982.0,171,7.0,16733,0,1,0,0
4917,2010,27,2982.0,171,7.0,17874,0,1,0,0
4918,2012,30,2354.0,177.6,5.0,10009,0,0,0,1
4919,2012,53,1248.0,74,5.0,7301,0,1,0,0
4920,2008,41,1198.0,70,5.0,2510,0,0,0,1
4921,2017,40,1956.0,170,5.0,22818,0,1,0,0
4922,2014,59,624.0,37.5,4.0,1521,0,0,0,1
4923,2007,35,1596.0,101,5.0,2510,0,0,0,1
4924,2015,64,793.0,47,5.0,5476,0,1,0,0
4925,2011,27,2982.0,171,7.0,17494,0,1,0,0
4926,2015,64,793.0,47,5.0,5476,0,1,0,0
4927,2015,49,814.0,55.2,5.0,4639,0,0,0,1
4928,2011,55,1498.0,90,5.0,9127,0,1,0,0
4929,2013,38,1198.0,74,5.0,5704,0,0,0,1
4930,2016,38,1199.0,74,5.0,9385,0,0,0,1
4931,2017,57,1248.0,88.5,5.0,13767,0,1,0,0
4932,2013,45,1198.0,86.8,5.0,6160,0,0,0,1
4933,2013,41,1298.0,85.8,5.0,6465,0,0,0,1
4934,2018,54,998.0,67.04,5.0,5704,0,0,0,1
4935,2016,30,1591.0,121.3,5.0,18026,0,0,0,1
4936,2016,53,1498.0,89.84,5.0,12534,0,1,0,0
4937,2008,30,1997.0,141.1,5.0,9887,0,0,0,1
4938,2019,29,2179.0,187.7,7.0,89615,0,1,0,0
4939,2014,35,2179.0,140,7.0,12169,0,1,0,0
4940,2015,38,1198.0,74,5.0,7058,0,0,0,1
4941,2010,45,1197.0,80,5.0,5050,0,0,0,1
4942,2012,47,1197.0,78.9,5.0,4228,0,0,0,1
4943,2016,34,1998.0,163.7,5.0,13614,0,1,0,0
4944,2013,28,1991.0,181.03,5.0,33390,0,0,0,1
4945,2013,27,2359.0,134,5.0,12017,0,0,0,1
4946,2007,27,1796.0,186,5.0,44115,0,0,0,1
4947,2013,51,1199.0,73.9,5.0,4943,0,1,0,0
4948,2014,40,1497.0,117.3,5.0,8975,0,0,0,1
4949,2017,57,1248.0,88.5,5.0,15029,0,1,0,0
4950,2019,43,1197.0,81.86,5.0,13356,0,0,0,1
4951,2011,32,2179.0,138.1,7.0,4183,0,1,0,0
4952,2014,50,1461.0,84.8,5.0,9096,0,1,0,0
4953,2011,25,2497.0,215,5.0,47157,0,0,0,1
4954,2011,34,1798.0,138,5.0,5400,0,0,0,1
4955,2015,52,1582.0,126.32,5.0,9492,0,1,0,0
4956,2009,45,1248.0,73.9,5.0,3331,0,1,0,0
4957,2013,66,1248.0,73.75,5.0,8366,0,1,0,0
4958,2014,56,998.0,67.1,5.0,3194,0,0,0,1
4959,2011,24,5000.0,503,4.0,77065,0,0,0,1
4960,2012,34,2143.0,170,5.0,21297,0,1,0,0
4961,2013,51,1582.0,126.2,5.0,8366,0,1,0,0
4962,2007,33,1598.0,102,5.0,1825,0,0,0,1
4963,2014,47,1197.0,81.80,5.0,8062,0,0,0,1
4964,2015,56,1582.0,126.2,5.0,9583,0,1,0,0
4965,2017,42,2143.0,168,5.0,61563,0,1,0,0
4966,2013,30,2982.0,168.5,7.0,24491,0,1,0,0
4967,2014,30,1968.0,167.6,5.0,38030,0,1,0,0
4968,2008,31,1995.0,170,5.0,12093,0,1,0,0
4969,2016,58,796.0,47.3,5.0,4031,0,0,0,1
4970,2012,49,998.0,67.1,5.0,4274,0,0,0,1
4971,2012,36,1798.0,167.62,5.0,26621,0,0,0,1
4972,2012,37,1197.0,85,5.0,5020,0,0,0,1
4973,2019,52,998.0,67.04,5.0,8123,0,0,0,1
4974,2016,49,1498.0,103.52,5.0,12930,0,1,0,0
4975,2010,37,1198.0,90,5.0,4092,0,0,0,1
4976,2015,37,2179.0,140,7.0,17494,0,1,0,0
4977,2011,43,1197.0,85.80,5.0,6176,0,0,0,1
4978,2016,42,2143.0,201.15,5.0,74539,0,1,0,0
4979,2012,48,1598.0,103.5,5.0,6997,0,1,0,0
4980,2015,56,1120.0,70,5.0,6024,0,1,0,0
4981,2015,43,1197.0,81.86,5.0,8518,0,0,0,1
4982,2017,53,1248.0,74,5.0,5704,0,1,0,0
4983,2015,53,1396.0,88.73,5.0,8366,0,1,0,0
4984,2012,48,1598.0,103.5,5.0,4563,0,1,0,0
4985,2011,37,1368.0,90,5.0,4563,0,0,0,1
4986,2010,37,1298.0,88.2,5.0,4487,0,0,0,1
4987,2015,58,1396.0,69,5.0,3726,0,1,0,0
4988,2012,34,2143.0,170,5.0,21281,0,1,0,0
4989,2016,27,2987.0,254.79,5.0,92414,0,1,0,0
4990,2012,39,1497.0,116.3,5.0,6845,0,0,0,1
4991,2010,43,1197.0,80,5.0,3803,0,0,0,1
4992,2015,30,2982.0,168.5,7.0,31185,0,1,0,0
4993,2014,44,1197.0,82,5.0,5932,0,0,0,1
4994,2009,35,1896.0,105,5.0,5324,0,1,0,0
4995,2016,36,1499.0,110.4,5.0,12626,0,0,0,1
4996,2012,49,814.0,55.2,5.0,3803,0,0,0,1
4997,2011,45,1198.0,75.94,5.0,4031,0,0,0,1
4998,2016,44,1199.0,88.7,5.0,11287,0,0,0,1
4999,2016,38,1198.0,74,5.0,7043,0,0,0,1
5000,2008,46,796.0,46.3,5.0,1658,0,0,0,1
5001,2011,52,1582.0,126.32,5.0,5780,0,1,0,0
5002,2013,23,2148.0,170,5.0,23959,0,1,0,0
5003,2015,41,1193.0,88.7,5.0,8016,0,0,0,1
5004,2012,43,1198.0,86.8,5.0,4183,0,0,0,1
5005,2016,64,1498.0,98.6,5.0,11257,0,1,0,0
5006,2017,56,998.0,67.1,5.0,5932,0,0,0,1
5007,2000,40,993.0,60,5.0,1064,0,0,0,1
5008,2015,53,1396.0,88.73,5.0,8975,0,1,0,0
5009,2016,53,1598.0,118,5.0,14573,0,1,0,0
5010,2014,33,2143.0,203,5.0,37954,0,1,0,0
5011,2015,32,1399.0,98.82,7.0,6526,0,0,0,1
5012,2011,33,2143.0,203,5.0,17494,0,1,0,0
5013,2016,37,2179.0,140,7.0,14679,0,1,0,0
5014,2015,47,1197.0,78.9,5.0,5704,0,0,0,1
5015,2007,33,1341.0,82.9,5.0,1673,0,0,0,1
5016,2014,28,2967.0,241.4,7.0,47781,0,1,0,0
5017,2012,28,2179.0,120,8.0,9127,0,1,0,0
5018,2016,43,1199.0,88.7,5.0,8442,0,0,0,1
5019,2017,32,2179.0,138.1,7.0,16596,0,1,0,0
5020,2014,35,2179.0,140,7.0,11028,0,1,0,0
5021,2012,51,1199.0,73.9,5.0,5932,0,1,0,0
5022,2012,45,1248.0,73.9,5.0,6008,0,1,0,0
5023,2013,36,1968.0,174.33,5.0,33466,0,1,0,0
5024,2014,54,998.0,67.04,5.0,5141,0,0,0,1
5025,2011,39,1497.0,116.3,5.0,5248,0,0,0,1
5026,2016,43,1197.0,81.83,5.0,8747,0,0,0,1
5027,2016,59,799.0,53.3,5.0,4183,0,0,0,1
5028,2019,42,2143.0,136,5.0,46092,0,1,0,0
5029,2014,53,1498.0,89.84,5.0,11409,0,1,0,0
5030,2015,43,1197.0,81.83,5.0,10450,0,0,0,1
5031,2015,30,2494.0,100.6,7.0,23122,0,1,0,0
5032,2012,50,1461.0,84.8,5.0,5324,0,1,0,0
5033,2014,59,1248.0,74,5.0,8899,0,1,0,0
5034,2010,44,998.0,66.1,5.0,3803,0,0,0,1
5035,2013,43,1197.0,85.8,5.0,6008,0,0,0,1
5036,2017,42,2143.0,136,5.0,41072,0,1,0,0
5037,2014,37,1373.0,93.7,7.0,10268,0,0,0,1
5038,2007,44,998.0,67.1,5.0,2281,0,0,0,1
5039,2012,51,1199.0,73.9,5.0,5932,0,1,0,0
5040,2014,53,1498.0,89.84,5.0,9963,0,1,0,0
5041,2017,59,1498.0,98.6,5.0,14360,0,1,0,0
5042,2015,33,1798.0,138.03,5.0,16383,0,0,0,1
5043,2014,35,2179.0,140,7.0,11409,0,1,0,0
5044,2016,58,796.0,47.3,5.0,4563,0,0,0,1
5045,2010,43,2993.0,265,5.0,17874,0,1,0,0
5046,2016,49,814.0,55.2,5.0,5004,0,0,0,1
5047,2016,62,1248.0,74,5.0,9887,0,1,0,0
5048,2015,74,998.0,58.33,5.0,5780,1,0,0,0
5049,2011,38,1968.0,147.51,5.0,27381,0,1,0,0
5050,2009,32,1798.0,157.75,5.0,7530,0,0,0,1
5051,2015,41,1193.0,88.7,5.0,6875,0,0,0,1
5052,2014,39,2149.0,139.07,7.0,12169,0,1,0,0
5053,2013,40,1497.0,117.3,5.0,9522,0,0,0,1
5054,2016,39,1498.0,97.7,5.0,11409,0,0,0,1
5055,2011,33,1598.0,103.6,5.0,5096,0,0,0,1
5056,2014,37,1591.0,121.3,5.0,8366,0,0,0,1
5057,2012,51,1582.0,126.2,5.0,7986,0,1,0,0
5058,2012,38,1968.0,140,5.0,24719,0,1,0,0
5059,2009,36,1586.0,103.3,5.0,4107,0,0,0,1
5060,2019,29,2198.0,158,7.0,50048,0,1,0,0
5061,2008,47,1197.0,83.11,5.0,5187,0,0,0,1
5062,2014,56,1120.0,70,5.0,6313,0,1,0,0
5063,2014,47,1498.0,88.8,5.0,8975,0,1,0,0
5064,2012,23,2496.0,157.7,5.0,17494,0,0,0,1
5065,2015,43,1197.0,81.83,5.0,7225,0,0,0,1
5066,2015,56,998.0,67.1,5.0,5324,0,0,0,1
5067,2014,48,1248.0,88.76,7.0,11028,0,1,0,0
5068,2016,54,998.0,67.04,5.0,6617,0,0,0,1
5069,2018,52,999.0,67,5.0,7590,0,0,0,1
5070,2013,28,2179.0,120,8.0,11637,0,1,0,0
5071,2011,30,2494.0,102,7.0,13690,0,1,0,0
5072,2017,51,1199.0,73.9,5.0,10496,0,1,0,0
5073,2011,47,1399.0,68,5.0,4411,0,1,0,0
5074,2014,48,1461.0,83.8,5.0,8747,0,1,0,0
5075,2014,39,2200.0,139.01,7.0,12169,0,1,0,0
5076,2017,52,999.0,67,5.0,6708,0,0,0,1
5077,2013,49,1498.0,103.52,5.0,7530,0,1,0,0
5078,2016,37,2179.0,140,7.0,21905,0,1,0,0
5079,2012,47,1399.0,68.05,5.0,4487,0,1,0,0
5080,2017,37,2523.0,62.1,7.0,12382,0,1,0,0
5081,2016,48,1498.0,108.5,5.0,12854,0,1,0,0
5082,2015,30,2494.0,100,8.0,19015,0,1,0,0
5083,2012,35,2179.0,140,7.0,9887,0,1,0,0
5084,2015,37,1499.0,110,5.0,11743,0,0,0,1
5085,2011,39,1968.0,138.1,5.0,12169,0,1,0,0
5086,2009,32,2179.0,138,7.0,4563,0,1,0,0
5087,2013,19,2993.0,245,4.0,44115,0,1,0,0
5088,2014,38,1198.0,74,5.0,6252,0,0,0,1
5089,2015,43,1197.0,82.9,5.0,8168,0,0,0,1
5090,2013,48,1248.0,88.8,7.0,9963,0,1,0,0
5091,2015,40,1497.0,117.3,5.0,10648,0,0,0,1
5092,2014,39,1497.0,118,5.0,8336,0,0,0,1
5093,2013,39,1968.0,138.03,5.0,9903,0,1,0,0
5094,2016,60,1498.0,98.6,5.0,7834,0,1,0,0
5095,2013,35,2179.0,140,7.0,13690,0,1,0,0
5096,2008,34,1798.0,138.1,5.0,4183,0,0,0,1
5097,2012,53,1995.0,190,5.0,19015,0,1,0,0
5098,2017,54,1498.0,98.96,5.0,11698,0,1,0,0
5099,2013,43,1197.0,82.85,5.0,6951,0,0,0,1
5100,2013,39,1497.0,118,5.0,6845,0,0,0,1
5101,2015,54,1248.0,73.94,5.0,7453,0,1,0,0
5102,2008,46,1086.0,68.05,5.0,2510,0,0,0,1
5103,2015,42,1199.0,82.4,5.0,4943,0,0,0,1
5104,2012,52,1582.0,126.32,5.0,9507,0,1,0,0
5105,2018,37,1591.0,121.3,5.0,18452,0,0,0,1
5106,2013,42,1199.0,82.4,5.0,4943,0,0,0,1
5107,2013,33,1968.0,174.3,5.0,44115,0,1,0,0
5108,2013,39,1497.0,118,5.0,8412,0,0,0,1
5109,2017,39,1497.0,121.36,5.0,13310,0,0,0,1
5110,2014,28,2967.0,241.4,7.0,57654,0,1,0,0
5111,2010,47,1197.0,78.9,5.0,3650,0,0,0,1
5112,2014,39,1197.0,80,5.0,6921,0,0,0,1
5113,2011,41,1197.0,85.8,5.0,4031,0,0,0,1
5114,2017,58,1396.0,69,5.0,2433,0,1,0,0
5115,2012,38,2993.0,235,5.0,39125,0,1,0,0
5116,2013,53,1248.0,74,5.0,6313,0,1,0,0
5117,2018,44,1194.0,94.68,5.0,10998,0,0,0,1
5118,2008,32,1599.0,103.2,5.0,3955,0,0,0,1
5119,2008,37,1995.0,181,5.0,11028,0,1,0,0
5120,2017,30,2494.0,102,8.0,21738,0,1,0,0
5121,2011,35,2143.0,204,5.0,26241,0,1,0,0
5122,2013,53,1582.0,126.2,5.0,11409,0,1,0,0
5123,2014,54,1248.0,73.94,5.0,6617,0,1,0,0
5124,2016,57,1248.0,88.5,5.0,13538,0,1,0,0
5125,2016,44,1197.0,82,5.0,5324,0,0,0,1
5126,2014,61,1498.0,98.6,5.0,9279,0,1,0,0
5127,2016,59,799.0,53.3,5.0,4867,0,0,0,1
5128,2014,55,1364.0,67.06,5.0,7453,0,1,0,0
5129,2015,56,998.0,67.1,5.0,5613,0,0,0,1
5130,2016,56,1199.0,84,5.0,6054,0,0,0,1
5131,2013,51,1396.0,90,5.0,4487,0,1,0,0
5132,2014,38,1968.0,147.51,5.0,23137,0,1,0,0
5133,2015,66,1248.0,74,5.0,9583,0,1,0,0
5134,2017,39,1198.0,73.75,5.0,10176,0,0,0,1
5135,2017,37,1497.0,117.3,7.0,14451,0,0,0,1
5136,2009,39,1197.0,80,5.0,4031,0,0,0,1
5137,2012,34,2199.0,194.3,7.0,11409,0,1,0,0
5138,2018,54,998.0,67.04,5.0,8564,0,0,0,1
5139,2018,37,1591.0,121.3,5.0,17919,0,0,0,1
5140,2004,42,1396.0,52.8,5.0,1293,0,1,0,0
5141,2011,35,1598.0,103.6,5.0,5096,0,0,0,1
5142,2015,54,998.0,67.04,5.0,6252,0,0,0,1
5143,2015,42,2143.0,136,5.0,38806,0,1,0,0
5144,2017,53,796.0,47.3,5.0,4715,0,0,0,1
5145,2018,25,3198.0,197,7.0,50960,0,1,0,0
5146,2017,41,1193.0,88.7,5.0,7301,0,0,0,1
5147,2014,37,1598.0,103.5,5.0,5309,0,0,0,1
5148,2012,41,1373.0,91.1,7.0,7834,0,0,0,1
5149,2011,32,2987.0,224,5.0,21920,0,1,0,0
5150,2014,38,1199.0,74,5.0,7225,0,0,0,1
5151,2015,29,2982.0,168.5,7.0,28903,0,1,0,0
5152,2017,54,998.0,67.04,5.0,7453,0,0,0,1
5153,2008,37,1995.0,181,4.0,9583,0,1,0,0
5154,2006,39,1497.0,100,5.0,3650,0,0,0,1
5155,2009,30,1999.0,114,5.0,4563,0,0,0,1
5156,2016,42,1198.0,74.93,5.0,6465,0,0,0,1
5157,2016,47,1498.0,88,5.0,9583,0,1,0,0
5158,2018,49,998.0,100,5.0,12397,0,0,0,1
5159,2012,47,1197.0,78.9,5.0,4898,0,0,0,1
5160,2018,43,1197.0,81.83,5.0,11637,0,0,0,1
5161,2011,24,2979.0,306,2.0,45636,0,0,0,1
5162,2010,47,1197.0,78.9,5.0,3498,0,0,0,1
5163,2012,31,1598.0,181,4.0,33466,0,0,0,1
5164,2012,45,1198.0,86.8,5.0,4989,0,0,0,1
5165,2016,48,1373.0,91.2,5.0,10785,0,0,0,1
5166,2013,45,1248.0,73.9,5.0,9827,0,1,0,0
5167,2012,51,1199.0,73.9,5.0,6084,0,1,0,0
5168,2011,40,1995.0,184,5.0,16733,0,1,0,0
5169,2016,28,2967.0,241.4,7.0,75741,0,1,0,0
5170,2015,60,1498.0,99,5.0,7301,0,1,0,0
5171,2017,51,1995.0,190,5.0,53242,0,1,0,0
5172,2011,32,2987.0,224,5.0,33451,0,1,0,0
5173,2007,40,1061.0,64,5.0,1673,0,0,0,1
5174,2018,50,1197.0,83.1,5.0,10040,0,0,0,1
5175,2013,51,1197.0,81.80,5.0,6845,0,0,0,1
5176,2009,34,1150.0,76,5.0,1521,0,0,0,1
5177,2017,47,1498.0,88,5.0,10496,0,1,0,0
5178,2012,0,2179.0,115,5.0,25480,0,1,0,0
5179,2015,33,1968.0,174.3,5.0,38775,0,1,0,0
5180,2015,43,1968.0,187.74,5.0,54003,0,1,0,0
5181,2018,56,1186.0,73.97,5.0,9553,0,1,0,0
5182,2012,28,2179.0,120,8.0,7423,0,1,0,0
5183,2016,53,1248.0,74,5.0,5628,0,1,0,0
5184,2015,49,814.0,55.2,5.0,5248,0,0,0,1
5185,2016,36,2179.0,120,8.0,15562,0,1,0,0
5186,2010,26,2354.0,142,5.0,9887,0,0,0,1
5187,2016,38,1199.0,74,5.0,9355,0,0,0,1
5188,2014,35,1196.0,73,7.0,4411,0,0,0,1
5189,2016,56,1120.0,70,5.0,8366,0,1,0,0
5190,2017,25,3198.0,197,7.0,47157,0,1,0,0
5191,2015,56,1186.0,73.97,5.0,6465,0,1,0,0
5192,2016,53,1248.0,74,5.0,8336,0,1,0,0
5193,2016,43,1197.0,81.83,5.0,11028,0,0,0,1
5194,2012,41,1298.0,85.8,5.0,4563,0,0,0,1
5195,2015,53,1995.0,190,5.0,44875,0,1,0,0
5196,2007,41,1497.0,78,5.0,2266,0,0,0,1
5197,2013,39,1197.0,78.9,5.0,5552,0,0,0,1
5198,2018,54,1498.0,98.96,5.0,16581,0,1,0,0
5199,2015,54,998.0,67.04,5.0,6541,0,0,0,1
5200,2012,48,1248.0,88.76,7.0,9294,0,1,0,0
5201,2015,30,2494.0,102,8.0,23578,0,1,0,0
5202,2016,41,1497.0,117.3,5.0,10496,0,0,0,1
5203,2012,44,1197.0,85.8,5.0,7134,0,0,0,1
5204,2011,43,1197.0,85.80,5.0,4852,0,0,0,1
5205,2012,35,1396.0,98.6,5.0,5704,0,0,0,1
5206,2019,40,1197.0,81.86,5.0,13082,0,0,0,1
5207,2011,39,1497.0,118,5.0,5856,0,0,0,1
5208,2016,31,4134.0,382,5.0,103184,0,1,0,0
5209,2019,41,1198.0,86.7,5.0,14162,0,0,0,1
5210,2008,30,1799.0,130,5.0,4563,0,0,0,1
5211,2015,43,1197.0,81.83,5.0,8366,0,0,0,1
5212,2017,46,1582.0,126.2,5.0,20232,0,1,0,0
5213,2013,36,1968.0,174.33,5.0,34988,0,1,0,0
5214,2018,58,796.0,47.3,5.0,5096,0,0,0,1
5215,2012,35,1995.0,177,5.0,15212,0,1,0,0
5216,2013,47,1197.0,78.9,5.0,4487,0,0,0,1
5217,2016,50,1498.0,108.62,5.0,10268,0,1,0,0
5218,2010,38,1198.0,73.9,5.0,3711,0,0,0,1
5219,2015,48,1373.0,91.1,5.0,8899,0,0,0,1
5220,2015,40,1197.0,103.5,5.0,11257,0,0,0,1
5221,2016,57,1120.0,71,5.0,5780,0,1,0,0
5222,2008,31,1799.0,130,5.0,5780,0,0,0,1
5223,2008,41,1497.0,78,5.0,4107,0,0,0,1
5224,2016,37,2523.0,62.1,7.0,10967,0,1,0,0
5225,2016,40,1497.0,117.3,5.0,12017,0,0,0,1
5226,2017,59,1186.0,73.97,5.0,6389,0,1,0,0
5227,2014,44,1461.0,108.45,5.0,8747,0,1,0,0
5228,2013,39,998.0,66.1,5.0,5248,0,0,0,1
5229,2014,40,1968.0,174.33,5.0,39171,0,1,0,0
5230,2018,37,2179.0,140,7.0,25237,0,1,0,0
5231,2014,42,1198.0,74.96,5.0,7134,0,0,0,1
5232,2009,31,1995.0,170,5.0,11409,0,1,0,0
5233,2016,32,2393.0,147.8,7.0,25100,0,1,0,0
5234,2009,39,1497.0,118,5.0,3027,0,0,0,1
5235,2014,53,1248.0,74,5.0,7986,0,1,0,0
5236,2013,46,1461.0,108.45,5.0,8214,0,1,0,0
5237,2014,38,1198.0,74,5.0,5932,0,0,0,1
5238,2015,40,1197.0,81.86,5.0,8823,0,0,0,1
5239,2014,42,1995.0,190,5.0,46397,0,1,0,0
5240,2017,55,1248.0,74,5.0,8518,0,1,0,0
5241,2012,0,2987.0,165,5.0,34988,0,1,0,0
5242,2015,66,1248.0,74,5.0,7834,0,1,0,0
5243,2017,44,1582.0,126.2,5.0,14421,0,1,0,0
5244,2016,51,624.0,37.48,4.0,3620,0,0,0,1
5245,2009,41,1298.0,85.8,5.0,5780,0,0,0,1
5246,2015,43,1197.0,81.83,5.0,8366,0,0,0,1
5247,2010,39,1197.0,80,5.0,5400,0,0,0,1
5248,2015,48,1373.0,91.1,5.0,9659,0,0,0,1
5249,2015,29,2179.0,187.7,5.0,54763,0,1,0,0
5250,2005,37,1405.0,70,5.0,1673,0,1,0,0
5251,2014,41,1193.0,88.7,5.0,5628,0,0,0,1
5252,2016,37,1997.0,140,7.0,20536,0,1,0,0
5253,2008,27,2354.0,177.6,5.0,4335,0,0,0,1
5254,2015,59,624.0,37.5,4.0,3240,0,0,0,1
5255,2015,53,1582.0,126.2,5.0,11789,0,1,0,0
5256,2017,58,1396.0,69,5.0,4335,0,1,0,0
5257,2014,60,1498.0,98.6,5.0,7530,0,1,0,0
5258,2012,35,2179.0,140,7.0,9431,0,1,0,0
5259,2013,43,1995.0,190,5.0,26621,0,1,0,0
5260,2010,44,1197.0,81.86,5.0,3422,0,0,0,1
5261,2017,50,1197.0,83.1,5.0,10268,0,0,0,1
5262,2016,44,1582.0,126.2,5.0,14801,0,1,0,0
5263,2018,59,1248.0,88.50,7.0,12915,0,1,0,0
5264,2013,31,1598.0,181,4.0,38030,0,0,0,1
5265,2015,54,1248.0,73.94,5.0,8503,0,1,0,0
5266,2011,36,1896.0,106,5.0,7301,0,1,0,0
5267,2014,53,1498.0,89.84,5.0,8290,0,1,0,0
5268,2017,43,1197.0,81.83,5.0,9887,0,0,0,1
5269,2015,45,1198.0,86.8,5.0,6617,0,0,0,1
5270,2013,60,1498.0,98.6,5.0,5704,0,1,0,0
5271,2010,43,1995.0,177,5.0,18254,0,1,0,0
5272,2014,28,2967.0,241.4,7.0,48679,0,1,0,0
5273,2015,56,1120.0,70,5.0,6084,0,1,0,0
5274,2011,54,1461.0,63.1,5.0,3955,0,1,0,0
5275,2016,44,1197.0,82,5.0,6769,0,0,0,1
5276,2015,49,814.0,55.2,5.0,3955,0,0,0,1
5277,2011,27,1796.0,186,5.0,24339,0,0,0,1
5278,2014,29,2179.0,187.7,5.0,49439,0,1,0,0
5279,2016,26,2696.0,184,7.0,21068,0,1,0,0
5280,2018,48,1373.0,91.1,5.0,13325,0,0,0,1
5281,2014,27,3498.0,272,7.0,36022,0,0,0,1
5282,2017,51,1197.0,81.80,5.0,8366,0,0,0,1
5283,2013,27,4367.0,335.3,5.0,100111,0,1,0,0
5284,2013,44,1461.0,108.45,5.0,7590,0,1,0,0
5285,2013,52,1582.0,126.32,5.0,8670,0,1,0,0
5286,2016,33,1798.0,138.03,5.0,18239,0,0,0,1
5287,2016,51,1995.0,190,5.0,45621,0,1,0,0
5288,2018,44,1499.0,110.4,5.0,14451,0,0,0,1
5289,2014,59,1248.0,74,5.0,8366,0,1,0,0
5290,2016,27,2199.0,194.3,7.0,34988,0,1,0,0
5291,2013,40,1396.0,53.5,5.0,4487,0,1,0,0
5292,2015,56,1120.0,70,5.0,7453,0,1,0,0
5293,2016,52,998.0,67,5.0,6465,0,0,0,1
5294,2018,37,2179.0,140,7.0,24887,0,1,0,0
5295,2009,38,1968.0,147.51,5.0,15136,0,1,0,0
5296,2012,48,1598.0,103.6,5.0,8366,0,1,0,0
5297,2016,57,1248.0,88.5,5.0,12550,0,1,0,0
5298,2002,40,993.0,60,5.0,1445,0,0,0,1
5299,2016,46,1086.0,68.05,5.0,6100,0,0,0,1
5300,2019,41,1199.0,88.7,5.0,12474,0,0,0,1
5301,2014,59,1498.0,98.6,5.0,9431,0,1,0,0
5302,2012,27,2982.0,169,7.0,25480,0,1,0,0
5303,2017,37,2179.0,140,7.0,25100,0,1,0,0
5304,2012,47,1399.0,68.05,5.0,5324,0,1,0,0
5305,2017,44,1199.0,88.7,5.0,8260,0,0,0,1
5306,2017,25,3198.0,197,7.0,46169,0,1,0,0
5307,2014,42,1498.0,99.6,5.0,12154,0,0,0,1
5308,2011,43,1896.0,66,5.0,5461,0,1,0,0
5309,2012,59,936.0,57.6,5.0,2890,0,1,0,0
5310,2009,28,2362.0,164.7,5.0,7149,0,0,0,1
5311,2012,44,1461.0,108.45,5.0,11028,0,1,0,0
5312,2016,42,2143.0,136,5.0,37209,0,1,0,0
5313,2014,41,1193.0,88.7,5.0,5932,0,0,0,1
5314,2013,43,1197.0,80,5.0,7834,0,0,0,1
5315,2015,50,1197.0,81.80,5.0,5552,0,0,0,1
5316,2016,59,1186.0,73.97,5.0,7606,0,1,0,0
5317,2009,39,1497.0,118,5.0,3498,0,0,0,1
5318,2001,31,1495.0,94,5.0,1140,0,0,0,1
5319,2009,32,1599.0,103.2,5.0,2814,0,0,0,1
5320,2010,36,1196.0,70,5.0,2738,0,0,0,1
5321,2014,60,1498.0,98.6,5.0,6708,0,1,0,0
5322,2006,44,998.0,67.1,5.0,3042,0,0,0,1
5323,2014,30,2987.0,258,5.0,48298,0,1,0,0
5324,2015,41,1968.0,174.33,5.0,48679,0,1,0,0
5325,2010,31,2987.0,282,5.0,31945,0,1,0,0
5326,2010,45,1248.0,73.9,5.0,4183,0,1,0,0
5327,2005,31,1794.0,125,5.0,4016,0,0,0,1
5328,2018,36,2179.0,120,7.0,21586,0,1,0,0
5329,2017,52,998.0,67.04,5.0,5856,0,0,0,1
5330,2014,30,2982.0,168.5,7.0,23578,0,1,0,0
5331,2010,42,1061.0,64,5.0,2890,0,0,0,1
5332,2014,59,624.0,37.48,4.0,1916,0,0,0,1
5333,2009,43,1197.0,80,5.0,3650,0,0,0,1
5334,2010,53,1995.0,190,5.0,17494,0,1,0,0
5335,2014,37,2179.0,140,7.0,12550,0,1,0,0
5336,2011,37,1598.0,105,5.0,4183,0,0,0,1
5337,2009,41,1198.0,70,5.0,2129,0,0,0,1
5338,2015,59,624.0,37.5,4.0,4411,0,0,0,1
5339,2011,47,1399.0,68,5.0,3650,0,1,0,0
5340,2013,34,1598.0,105,5.0,7225,0,0,0,1
5341,2018,29,2179.0,187.7,5.0,68089,0,1,0,0
5342,2015,61,1498.0,98.6,5.0,9461,0,1,0,0
5343,2018,52,999.0,67,5.0,6845,0,0,0,1
5344,2015,44,1197.0,82,5.0,6465,0,0,0,1
5345,2011,42,1991.0,147.9,4.0,8366,0,1,0,0
5346,2017,53,1396.0,88.73,5.0,10572,0,1,0,0
5347,2018,56,998.0,67.1,5.0,6936,0,0,0,1
